area,week,male,female,delay(avg),young,middle,old,total,neighbor-total,result_label
A6727-23,40,0,1,2.0,0,1,0,1,8,x
A6727-23,41,0,3,1.3333333333333333,0,3,0,3,3,x
A6727-23,42,1,0,2.0,0,1,0,1,1,x
A6727-23,43,0,1,4.0,0,1,0,1,1,x
A6311-05,39,0,1,1.0,0,1,0,1,0,x
A6708-10,38,1,0,1.0,0,1,0,1,0,x
A6426-13,38,1,0,10.0,0,1,0,1,0,x
A6426-10,42,1,0,1.0,0,1,0,1,0,x
A6426-10,38,0,2,2.0,0,2,0,2,0,x
A6426-14,38,0,1,3.0,0,1,0,1,0,x
A6712-14,36,0,2,4.5,0,2,0,2,4,x
A6712-14,39,1,0,2.0,0,1,0,1,3,x
A6737-18,33,2,1,5.333333333333333,0,0,3,3,22,x
A6737-18,34,0,2,3.0,0,1,1,2,63,x
A6737-18,35,6,3,3.4444444444444446,0,3,6,9,59,x
A6737-18,36,3,4,2.857142857142857,1,5,1,7,179,x
A6737-18,37,11,4,3.533333333333333,0,9,6,15,178,x
A6737-18,38,13,11,3.2083333333333335,1,15,8,24,160,x
A6737-18,39,8,7,2.8,0,10,5,15,123,x
A6737-18,40,3,5,2.5,0,5,3,8,91,x
A6737-18,41,4,2,3.0,0,3,3,6,61,x
A6737-18,42,1,2,4.333333333333333,2,1,0,3,35,x
A6737-18,43,2,0,3.0,0,2,0,2,12,x
A6737-18,44,2,2,2.0,1,3,0,4,17,x
A6737-18,30,1,0,2.0,0,1,0,1,2,x
A6737-19,33,0,2,1.0,0,2,0,2,0,x
A6737-19,34,2,1,4.333333333333333,0,3,0,3,9,x
A6737-19,36,5,4,2.4444444444444446,1,4,4,9,47,x
A6737-19,37,4,3,3.857142857142857,0,5,2,7,56,x
A6737-19,38,12,9,3.7142857142857144,1,10,10,21,100,x
A6737-19,39,14,13,2.6666666666666665,0,16,10,27,117,x
A6737-19,40,11,10,2.1904761904761907,0,15,6,21,61,x
A6737-19,41,1,3,1.25,0,2,2,4,55,x
A6737-19,42,0,2,1.5,0,1,1,2,40,x
A6737-19,43,0,2,1.5,1,1,0,2,24,x
A6737-19,44,0,1,3.0,0,1,0,1,12,x
A6737-19,45,0,1,1.0,0,1,0,1,13,x
A6737-19,46,1,0,4.0,0,0,1,1,3,x
A6737-19,49,0,1,2.0,0,1,0,1,1,x
A6737-14,34,1,0,7.0,0,1,0,1,15,x
A6737-14,35,0,2,2.5,0,1,1,2,9,x
A6737-14,36,5,5,4.3,0,4,6,10,49,x
A6737-14,37,3,10,3.0,0,7,6,13,60,x
A6737-14,38,18,14,2.5625,4,15,13,32,104,x
A6737-14,39,12,21,2.393939393939394,4,16,13,33,136,x
A6737-14,40,5,3,3.0,0,5,3,8,79,x
A6737-14,41,5,5,2.3,1,6,3,10,47,x
A6737-14,42,3,3,2.6666666666666665,0,5,1,6,29,x
A6737-14,43,1,0,5.0,1,0,0,1,15,x
A6737-14,44,2,1,1.3333333333333333,0,3,0,3,17,x
A6737-14,45,2,3,3.4,0,4,1,5,7,x
A6737-14,48,1,1,3.0,0,2,0,2,2,x
A6737-14,31,0,2,10.5,0,2,0,2,0,x
A6737-15,32,2,2,3.75,0,1,3,4,11,x
A6737-15,33,0,1,1.0,0,0,1,1,25,x
A6737-15,34,14,12,2.6153846153846154,0,11,15,26,41,x
A6737-15,35,11,10,3.0476190476190474,0,11,10,21,64,x
A6737-15,36,38,34,2.75,5,40,26,72,156,x
A6737-15,37,29,27,4.125,4,33,19,56,158,x
A6737-15,38,16,33,3.061224489795918,5,26,18,49,145,x
A6737-15,39,10,17,2.3703703703703702,1,21,5,27,113,x
A6737-15,40,6,8,2.4285714285714284,0,9,5,14,68,x
A6737-15,41,5,2,2.7142857142857144,1,5,1,7,59,x
A6737-15,42,8,4,6.333333333333333,0,9,3,12,21,x
A6737-15,44,0,2,2.0,0,2,0,2,9,x
A6737-15,47,0,1,7.0,0,1,0,1,1,x
A6737-15,49,0,1,4.0,0,1,0,1,0,x
A6737-16,33,1,0,4.0,0,1,0,1,9,x
A6737-16,34,3,5,3.0,0,5,3,8,17,x
A6737-16,35,1,7,4.125,0,6,2,8,23,x
A6737-16,36,6,8,2.0714285714285716,1,7,6,14,95,x
A6737-16,37,9,15,3.8333333333333335,0,15,9,24,114,x
A6737-16,38,9,18,2.925925925925926,2,13,12,27,140,x
A6737-16,39,14,9,2.4782608695652173,2,13,7,23,145,x
A6737-16,40,4,6,2.2,0,7,3,10,89,x
A6737-16,41,3,2,2.4,0,2,3,5,49,x
A6737-16,42,2,1,2.3333333333333335,0,2,1,3,27,x
A6737-16,43,1,2,3.6666666666666665,0,3,0,3,16,x
A6737-16,44,2,1,2.3333333333333335,0,2,1,3,12,x
A6737-16,45,0,2,6.5,0,1,1,2,7,x
A6737-16,47,2,0,2.0,1,1,0,2,2,x
A6737-17,32,1,1,2.0,0,0,2,2,14,x
A6737-17,33,1,0,4.0,0,1,0,1,29,x
A6737-17,34,4,1,2.8,0,1,3,5,70,x
A6737-17,35,3,7,2.8,2,4,4,10,78,x
A6737-17,36,20,24,3.2045454545454546,1,18,25,44,210,x
A6737-17,37,23,16,3.6923076923076925,1,20,18,39,200,x
A6737-17,38,13,12,2.0,1,16,8,25,210,x
A6737-17,39,9,13,2.272727272727273,2,13,7,22,165,x
A6737-17,40,6,5,2.6363636363636362,0,5,6,11,97,x
A6737-17,41,2,2,1.75,0,4,0,4,68,x
A6737-17,42,1,3,2.25,1,3,0,4,37,x
A6737-17,43,0,1,6.0,0,0,1,1,18,x
A6737-17,45,1,1,2.0,0,1,1,2,5,x
A6737-17,46,0,2,1.5,0,2,0,2,3,x
A6737-17,31,1,0,7.0,1,0,0,1,5,x
A6737-10,34,0,2,1.5,0,0,2,2,56,x
A6737-10,35,2,1,4.0,0,3,0,3,75,x
A6737-10,36,4,7,5.181818181818182,1,7,3,11,183,x
A6737-10,37,12,12,3.9166666666666665,1,17,6,24,185,x
A6737-10,38,10,10,2.1,2,10,8,20,236,x
A6737-10,39,8,7,3.7333333333333334,0,11,4,15,173,x
A6737-10,40,9,5,1.9285714285714286,1,10,3,14,96,x
A6737-10,41,10,4,2.2142857142857144,1,7,6,14,65,x
A6737-10,42,3,2,1.4,0,3,2,5,43,x
A6737-10,43,1,2,2.6666666666666665,0,2,1,3,13,x
A6737-10,44,1,1,2.0,0,1,1,2,12,x
A6737-10,46,1,0,2.0,0,1,0,1,2,x
A6737-10,47,0,1,0.0,0,1,0,1,2,x
A6737-11,32,1,4,3.2,0,1,4,5,8,x
A6737-11,33,5,4,2.4444444444444446,0,7,2,9,11,x
A6737-11,34,6,11,3.588235294117647,1,10,6,17,45,x
A6737-11,35,12,12,3.5,2,13,9,24,55,x
A6737-11,36,27,19,4.369565217391305,2,23,21,46,197,x
A6737-11,37,22,20,3.380952380952381,1,22,18,42,187,x
A6737-11,38,20,29,3.0408163265306123,2,27,20,49,187,x
A6737-11,39,17,20,2.189189189189189,2,27,8,37,165,x
A6737-11,40,8,10,2.5555555555555554,2,11,5,18,107,x
A6737-11,41,8,12,2.3,1,10,9,20,53,x
A6737-11,42,2,3,3.0,0,5,0,5,42,x
A6737-11,43,3,0,2.3333333333333335,1,2,0,3,18,x
A6737-11,44,0,1,7.0,0,1,0,1,10,x
A6737-11,30,1,0,2.0,0,0,1,1,3,x
A6737-11,31,1,1,6.0,0,0,2,2,3,x
A6737-12,32,1,0,1.0,0,1,0,1,11,x
A6737-12,33,1,3,6.0,0,2,2,4,22,x
A6737-12,34,1,1,4.0,0,1,1,2,52,x
A6737-12,35,2,2,3.25,0,3,1,4,81,x
A6737-12,36,12,6,10.0,2,11,5,18,178,x
A6737-12,37,11,5,5.0,2,8,6,16,192,x
A6737-12,38,10,12,2.8636363636363638,0,10,12,22,203,x
A6737-12,39,6,22,2.357142857142857,1,14,13,28,191,x
A6737-12,40,9,14,3.5217391304347827,2,11,10,23,105,x
A6737-12,41,5,5,2.4,0,6,4,10,66,x
A6737-12,42,7,2,1.4444444444444444,1,7,1,9,31,x
A6737-12,43,0,5,2.4,0,4,1,5,22,x
A6737-12,44,1,2,1.3333333333333333,0,2,1,3,13,x
A6737-12,45,1,1,0.5,0,1,1,2,7,x
A6737-12,46,0,1,2.0,0,1,0,1,3,x
A6737-12,47,0,1,5.0,0,1,0,1,4,x
A6737-12,48,1,0,2.0,0,1,0,1,2,x
A6737-12,30,2,0,3.0,0,1,1,2,2,x
A6737-12,31,2,0,4.5,0,1,1,2,3,x
A6737-13,32,1,1,2.5,0,1,1,2,4,x
A6737-13,33,1,1,3.5,0,1,1,2,17,x
A6737-13,34,3,1,4.75,0,2,2,4,41,x
A6737-13,35,1,4,4.2,0,4,1,5,54,x
A6737-13,36,1,8,3.2222222222222223,0,5,4,9,123,x
A6737-13,37,14,9,3.5217391304347827,0,15,8,23,156,x
A6737-13,38,17,17,2.7941176470588234,2,16,16,34,174,x
A6737-13,39,17,21,2.6842105263157894,3,19,16,38,195,x
A6737-13,40,13,10,3.0434782608695654,0,18,5,23,96,x
A6737-13,41,9,6,1.7333333333333334,0,7,8,15,65,x
A6737-13,42,2,2,1.25,0,2,2,4,46,x
A6737-13,43,2,2,3.75,0,3,1,4,24,x
A6737-13,44,3,4,1.2857142857142858,0,5,2,7,16,x
A6737-13,45,0,2,2.0,0,1,1,2,15,x
A6737-13,47,1,0,2.0,0,1,0,1,3,x
A6737-13,48,1,0,4.0,0,0,1,1,4,x
A6737-13,49,0,1,2.0,0,1,0,1,0,x
A6737-13,52,0,1,6.0,0,1,0,1,0,x
A6737-13,30,0,1,2.0,0,1,0,1,2,x
A6716-02,44,1,0,6.0,0,1,0,1,0,x
A6716-02,39,1,0,13.0,0,0,1,1,1,x
A6708-05,42,1,0,1.0,0,1,0,1,1,x
A6708-05,36,1,0,4.0,0,1,0,1,1,x
A6708-05,39,0,1,3.0,1,0,0,1,2,x
A6733-09,32,2,1,2.3333333333333335,0,1,2,3,2,x
A6733-09,33,1,0,3.0,0,1,0,1,2,x
A6733-09,34,3,2,3.0,0,3,2,5,9,x
A6733-09,35,3,3,3.3333333333333335,0,6,0,6,20,x
A6733-09,36,7,7,3.7142857142857144,1,8,5,14,51,x
A6733-09,37,13,13,2.8076923076923075,1,18,7,26,91,x
A6733-09,38,7,12,2.3157894736842106,3,8,8,19,86,x
A6733-09,39,15,13,3.2142857142857144,1,13,14,28,90,x
A6733-09,40,8,11,2.8421052631578947,2,9,8,19,53,x
A6733-09,41,5,6,2.8181818181818183,0,7,4,11,25,x
A6733-09,42,5,1,2.6666666666666665,0,5,1,6,19,x
A6733-09,43,3,0,1.0,0,3,0,3,10,x
A6733-09,45,2,2,1.5,0,1,3,4,7,x
A6733-09,46,1,0,1.0,0,1,0,1,0,x
A6733-08,33,0,1,2.0,0,0,1,1,3,x
A6733-08,34,1,1,2.0,0,1,1,2,15,x
A6733-08,35,3,1,3.25,0,1,3,4,29,x
A6733-08,36,1,8,2.888888888888889,2,2,5,9,59,x
A6733-08,37,16,10,3.0,0,20,6,26,106,x
A6733-08,38,14,9,4.043478260869565,4,12,7,23,104,x
A6733-08,39,8,12,2.45,2,15,3,20,127,x
A6733-08,40,8,8,2.5,3,8,5,16,64,x
A6733-08,41,2,2,1.75,0,3,1,4,36,x
A6733-08,42,1,4,1.8,0,4,1,5,24,x
A6733-08,43,1,0,3.0,0,1,0,1,16,x
A6733-08,44,1,1,4.0,1,0,1,2,10,x
A6733-08,45,1,1,0.5,0,1,1,2,11,x
A6733-08,48,0,1,1.0,0,1,0,1,2,x
A6716-06,33,0,1,1.0,0,1,0,1,0,x
A6716-06,42,1,0,2.0,0,1,0,1,0,x
A6716-06,36,0,1,3.0,0,1,0,1,1,x
A6716-06,37,1,0,5.0,1,0,0,1,0,x
A6716-04,36,0,1,2.0,0,1,0,1,2,x
A6716-05,38,1,0,1.0,0,0,1,1,0,x
A6716-05,39,0,1,1.0,0,0,1,1,2,x
A6733-02,33,1,0,6.0,0,0,1,1,19,x
A6733-02,34,0,1,6.0,0,1,0,1,46,x
A6733-02,35,3,8,3.090909090909091,2,6,3,11,59,x
A6733-02,36,8,12,3.15,3,12,4,20,136,x
A6733-02,37,10,16,2.3076923076923075,1,13,12,26,140,x
A6733-02,38,11,16,3.5925925925925926,1,15,11,27,146,x
A6733-02,39,6,7,2.3076923076923075,0,6,7,13,150,x
A6733-02,40,7,5,2.1666666666666665,0,6,6,12,92,x
A6733-02,41,3,6,2.4444444444444446,0,4,3,9,65,x
A6733-02,42,3,2,3.2,0,4,1,5,37,x
A6733-02,43,1,4,1.6,0,3,2,5,17,x
A6733-02,44,1,5,0.8333333333333334,0,5,1,6,14,x
A6733-02,45,0,1,1.0,0,0,1,1,6,x
A6733-01,32,3,1,4.5,0,2,2,4,11,x
A6733-01,33,2,1,1.6666666666666667,0,1,2,3,22,x
A6733-01,34,4,8,4.25,0,8,4,12,31,x
A6733-01,35,3,6,3.2222222222222223,0,2,7,9,55,x
A6733-01,36,12,10,4.863636363636363,1,14,7,22,117,x
A6733-01,37,7,12,3.526315789473684,3,11,5,19,140,x
A6733-01,38,3,6,3.0,0,8,1,9,144,x
A6733-01,39,11,4,2.6666666666666665,1,9,5,15,127,x
A6733-01,40,7,6,2.6923076923076925,1,8,4,13,74,x
A6733-01,41,4,4,1.625,1,6,1,8,56,x
A6733-01,42,2,0,1.0,0,2,0,2,35,x
A6733-01,43,1,1,3.5,0,2,0,2,17,x
A6733-01,44,0,2,1.5,0,2,0,2,23,x
A6733-01,45,0,1,1.0,0,0,1,1,8,x
A6733-01,52,1,0,6.0,0,1,0,1,0,x
A6733-01,31,1,0,3.0,0,0,1,1,2,x
A6716-09,47,0,1,1.0,0,1,0,1,0,x
A6733-07,33,2,1,3.0,0,2,1,3,2,x
A6733-07,34,2,3,2.8,0,2,3,5,17,x
A6733-07,35,2,8,3.8,0,4,6,10,34,x
A6733-07,36,17,17,3.6470588235294117,5,21,8,34,100,x
A6733-07,37,10,17,3.814814814814815,1,13,13,27,115,x
A6733-07,38,16,17,2.727272727272727,0,20,13,33,93,x
A6733-07,39,5,9,3.357142857142857,2,6,6,14,97,x
A6733-07,40,4,8,1.5,2,5,5,12,59,x
A6733-07,41,4,1,4.6,0,4,1,5,34,x
A6733-07,42,1,0,1.0,0,1,0,1,25,x
A6733-07,44,0,1,2.0,0,1,0,1,14,x
A6733-07,45,2,1,2.3333333333333335,0,2,1,3,9,x
A6733-07,46,0,1,4.0,0,1,0,1,5,x
A6733-07,47,1,0,7.0,0,0,1,1,3,x
A6733-06,34,2,1,4.0,0,3,0,3,28,x
A6733-06,35,4,2,3.8333333333333335,2,4,0,6,39,x
A6733-06,36,6,7,2.923076923076923,2,7,4,13,89,x
A6733-06,37,8,7,3.066666666666667,1,9,5,15,136,x
A6733-06,38,5,4,3.0,0,6,3,9,123,x
A6733-06,39,10,5,1.8,2,5,8,15,130,x
A6733-06,40,0,1,1.0,0,1,0,1,93,x
A6733-06,41,3,5,2.875,0,7,0,8,44,x
A6733-06,42,2,3,3.6,0,4,1,5,33,x
A6733-06,43,2,2,1.0,0,3,1,4,14,x
A6733-06,44,0,1,1.0,0,1,0,1,18,x
A6733-06,45,1,1,7.5,2,0,0,2,11,x
A6733-06,47,0,2,1.0,0,1,1,2,0,x
A6733-06,50,1,0,1.0,0,1,0,1,0,x
A6733-05,32,0,1,3.0,0,1,0,1,2,x
A6733-05,33,1,0,2.0,0,0,1,1,6,x
A6733-05,34,3,6,4.555555555555555,0,5,4,9,12,x
A6733-05,35,8,7,3.466666666666667,5,5,5,15,33,x
A6733-05,36,10,8,3.5,3,11,4,18,84,x
A6733-05,37,10,3,3.4615384615384617,1,9,3,13,98,x
A6733-05,38,13,19,3.375,1,15,16,32,114,x
A6733-05,39,14,12,3.769230769230769,2,17,7,26,94,x
A6733-05,40,9,6,1.9333333333333333,0,9,6,15,64,x
A6733-05,41,2,3,2.4,0,2,3,5,38,x
A6733-05,42,2,4,3.0,0,4,2,6,25,x
A6733-05,43,3,1,0.5,0,2,2,4,12,x
A6733-05,44,1,0,5.0,0,1,0,1,15,x
A6733-05,45,0,2,3.5,0,0,2,2,9,x
A6733-05,46,0,1,1.0,0,1,0,1,4,x
A6733-04,32,1,1,3.0,0,1,1,2,5,x
A6733-04,33,1,0,1.0,1,0,0,1,7,x
A6733-04,34,1,4,4.6,1,2,2,5,28,x
A6733-04,35,4,2,4.5,1,2,3,6,49,x
A6733-04,36,6,4,3.8,1,6,3,10,89,x
A6733-04,37,10,10,2.75,5,6,9,20,113,x
A6733-04,38,12,11,5.173913043478261,1,14,7,23,121,x
A6733-04,39,16,14,2.6,1,17,12,30,112,x
A6733-04,40,3,13,2.1875,0,8,8,16,66,x
A6733-04,41,2,3,1.6,0,2,3,5,40,x
A6733-04,42,5,3,1.25,0,6,2,8,26,x
A6733-04,44,1,4,1.8,0,2,3,5,14,x
A6733-04,46,1,0,1.0,0,0,1,1,3,x
A6733-04,48,0,1,1.0,0,1,0,1,2,x
A6733-04,30,0,1,10.0,0,0,1,1,0,x
A6708-06,40,1,0,0.0,0,1,0,1,1,x
A6708-06,41,1,0,2.0,0,1,0,1,1,x
A6708-06,42,1,0,7.0,0,1,0,1,1,x
A6708-06,48,1,0,12.0,0,1,0,1,0,x
A6708-06,39,0,2,2.5,0,1,1,2,2,x
A6734-37,33,0,2,1.5,0,2,0,2,29,x
A6734-37,34,1,2,5.333333333333333,0,2,1,3,45,x
A6734-37,35,6,4,3.3,1,7,2,10,66,x
A6734-37,36,9,3,3.3333333333333335,1,6,5,12,128,x
A6734-37,37,8,1,8.0,1,5,2,9,157,x
A6734-37,38,9,9,3.111111111111111,0,11,7,18,150,x
A6734-37,39,14,8,3.8181818181818183,1,14,7,22,151,x
A6734-37,40,2,7,3.5555555555555554,0,4,5,9,116,x
A6734-37,41,5,4,3.5555555555555554,0,4,5,9,57,x
A6734-37,42,7,3,1.7,2,6,2,10,47,x
A6734-37,43,1,1,1.5,0,1,1,2,18,x
A6734-37,45,1,2,0.6666666666666666,1,2,0,3,6,x
A6734-37,47,1,0,7.0,0,1,0,1,2,x
A6734-37,29,2,1,9.0,0,2,1,3,0,x
A6734-36,32,1,1,3.5,1,1,0,2,27,x
A6734-36,33,1,3,5.5,1,1,2,4,45,x
A6734-36,34,6,2,3.875,1,5,2,8,83,x
A6734-36,35,6,7,2.3846153846153846,0,6,7,13,104,x
A6734-36,36,9,7,3.625,2,10,4,16,140,x
A6734-36,37,10,16,3.730769230769231,1,14,11,26,152,x
A6734-36,38,9,12,4.0,1,16,4,21,139,x
A6734-36,39,8,5,6.153846153846154,1,10,2,13,119,x
A6734-36,40,4,1,2.0,0,5,0,5,76,x
A6734-36,41,2,4,3.5,0,4,1,6,43,x
A6734-36,42,1,2,4.333333333333333,0,2,1,3,33,x
A6734-36,43,0,3,4.333333333333333,0,1,2,3,19,x
A6734-36,45,1,2,2.6666666666666665,0,2,1,3,6,x
A6734-36,30,2,1,2.3333333333333335,0,0,3,3,11,x
A6734-36,31,2,3,3.6,0,2,3,5,15,x
A6734-35,33,2,4,2.1666666666666665,1,2,3,6,13,x
A6734-35,34,4,3,2.857142857142857,0,5,2,7,37,x
A6734-35,35,1,3,2.5,1,1,2,4,45,x
A6734-35,36,9,4,3.230769230769231,0,8,5,13,79,x
A6734-35,37,9,9,5.055555555555555,2,11,5,18,83,x
A6734-35,38,14,10,3.0416666666666665,0,12,12,24,101,x
A6734-35,39,15,14,3.3448275862068964,1,21,7,29,95,x
A6734-35,40,5,5,3.8,0,6,4,10,66,x
A6734-35,41,2,5,2.142857142857143,0,2,5,7,33,x
A6734-35,42,4,3,3.4285714285714284,0,2,5,7,28,x
A6734-35,43,2,4,2.0,0,4,2,6,13,x
A6734-35,44,3,2,1.2,0,3,2,5,13,x
A6734-35,45,2,0,5.0,0,2,0,2,6,x
A6734-35,46,1,0,8.0,0,0,1,1,5,x
A6734-35,47,0,1,7.0,0,0,1,1,3,x
A6734-35,31,1,0,3.0,0,0,1,1,4,x
A6734-34,33,1,0,2.0,0,0,1,1,16,x
A6734-34,34,2,0,5.0,0,1,1,2,19,x
A6734-34,35,2,3,5.0,0,4,1,5,33,x
A6734-34,36,8,6,3.0714285714285716,0,12,2,14,56,x
A6734-34,37,11,7,3.4444444444444446,2,9,7,18,81,x
A6734-34,38,7,13,3.55,1,13,6,20,97,x
A6734-34,39,10,10,4.15,0,11,9,20,94,x
A6734-34,40,5,6,1.5454545454545454,0,7,4,11,56,x
A6734-34,41,5,5,1.4,0,5,5,10,41,x
A6734-34,42,3,6,2.111111111111111,1,4,3,9,37,x
A6734-34,43,2,2,3.5,0,2,2,4,21,x
A6734-34,44,0,1,1.0,0,0,1,1,12,x
A6734-34,45,1,0,4.0,0,1,0,1,7,x
A6734-34,46,1,0,7.0,0,0,1,1,6,x
A6734-34,47,1,1,1.0,0,0,2,2,2,x
A6734-33,32,0,1,1.0,0,1,0,1,4,x
A6734-33,33,1,1,2.5,0,2,0,2,8,x
A6734-33,34,1,1,4.5,0,1,1,2,16,x
A6734-33,35,4,4,2.125,3,4,1,8,30,x
A6734-33,36,6,5,3.5454545454545454,0,7,4,11,54,x
A6734-33,37,7,8,2.533333333333333,1,5,9,15,66,x
A6734-33,38,12,11,4.695652173913044,0,16,7,23,63,x
A6734-33,39,6,4,2.3,1,8,1,10,75,x
A6734-33,40,2,6,2.0,0,4,4,8,50,x
A6734-33,41,4,6,2.5,1,6,2,10,45,x
A6734-33,42,4,4,1.125,1,6,1,8,37,x
A6734-33,43,3,2,3.2,0,4,1,5,22,x
A6734-33,45,1,0,1.0,0,0,1,1,5,x
A6734-33,47,1,0,1.0,0,1,0,1,3,x
A6734-33,31,0,1,8.0,0,1,0,1,0,x
A6734-32,32,2,4,4.166666666666667,0,4,2,6,13,x
A6734-32,33,3,3,4.333333333333333,1,3,2,6,21,x
A6734-32,34,6,8,3.142857142857143,1,10,3,14,31,x
A6734-32,35,8,13,3.857142857142857,2,4,15,21,50,x
A6734-32,36,6,8,7.928571428571429,1,9,4,14,69,x
A6734-32,37,11,13,2.875,1,13,10,24,80,x
A6734-32,38,10,14,2.0416666666666665,1,13,10,24,105,x
A6734-32,39,9,10,2.736842105263158,3,11,5,19,82,x
A6734-32,40,5,7,1.8333333333333333,0,8,4,12,55,x
A6734-32,41,5,8,2.0,0,9,4,13,33,x
A6734-32,42,5,3,2.375,1,3,4,8,31,x
A6734-32,43,3,4,2.0,2,5,0,7,10,x
A6734-32,44,3,3,2.6666666666666665,0,5,0,6,3,x
A6734-32,45,1,0,1.0,0,1,0,1,9,x
A6734-32,47,0,1,2.0,0,1,0,1,2,x
A6734-32,30,1,0,14.0,0,1,0,1,4,x
A6734-32,31,1,3,4.25,0,2,2,4,5,x
A6734-31,32,1,1,3.0,0,2,0,2,5,x
A6734-31,33,1,0,10.0,0,1,0,1,6,x
A6734-31,34,0,3,3.6666666666666665,0,3,0,3,10,x
A6734-31,35,1,2,3.3333333333333335,0,2,1,3,10,x
A6734-31,36,2,6,4.5,0,6,2,8,26,x
A6734-31,37,3,13,4.1875,1,10,5,16,37,x
A6734-31,38,11,6,3.7058823529411766,2,8,7,17,61,x
A6734-31,39,2,3,2.0,0,3,2,5,55,x
A6734-31,40,5,2,1.7142857142857142,0,4,3,7,38,x
A6734-31,41,0,3,2.3333333333333335,0,1,2,3,21,x
A6734-31,42,3,2,1.6,1,1,3,5,18,x
A6734-31,44,0,1,3.0,0,1,0,1,11,x
A6734-31,45,1,0,3.0,0,1,0,1,3,x
A6734-30,33,5,2,5.0,0,5,2,7,83,x
A6734-30,34,6,6,4.75,1,4,7,12,131,x
A6734-30,35,4,5,3.7777777777777777,0,3,5,9,130,x
A6734-30,36,15,17,2.5625,2,21,6,32,177,x
A6734-30,37,14,14,3.357142857142857,3,15,10,28,152,x
A6734-30,38,23,28,3.3529411764705883,0,35,15,51,122,x
A6734-30,39,18,19,3.324324324324324,3,21,13,37,111,x
A6734-30,40,9,13,1.9090909090909092,1,15,6,22,72,x
A6734-30,41,3,4,2.142857142857143,1,3,3,7,41,x
A6734-30,42,9,4,2.0,1,9,1,13,17,x
A6734-30,43,4,1,6.6,0,3,2,5,16,x
A6734-30,44,1,2,1.3333333333333333,0,1,2,3,13,x
A6734-30,45,0,2,1.0,0,2,0,2,9,x
A6708-02,36,1,0,2.0,0,1,0,1,1,x
A6734-39,32,3,1,8.25,0,2,2,4,8,x
A6734-39,33,0,3,2.3333333333333335,0,2,1,3,28,x
A6734-39,34,14,6,3.25,0,9,11,20,49,x
A6734-39,35,7,15,5.363636363636363,1,13,8,22,50,x
A6734-39,36,19,23,3.238095238095238,2,22,18,42,112,x
A6734-39,37,14,13,3.4074074074074074,2,17,8,27,121,x
A6734-39,38,16,12,3.5714285714285716,2,16,9,28,153,x
A6734-39,39,17,16,2.9393939393939394,2,22,9,33,139,x
A6734-39,40,9,17,1.9615384615384615,1,16,9,26,72,x
A6734-39,41,6,3,2.2222222222222223,1,6,2,9,39,x
A6734-39,42,2,2,2.0,0,2,2,4,41,x
A6734-39,44,2,3,1.4,0,3,2,5,25,x
A6734-39,45,0,1,1.0,0,1,0,1,13,x
A6734-39,46,2,0,1.5,0,1,1,2,3,x
A6734-39,47,1,0,0.0,0,0,0,1,4,x
A6734-39,48,0,1,3.0,0,0,1,1,2,x
A6734-39,31,1,1,5.5,0,0,2,2,7,x
A6734-38,32,0,1,2.0,0,0,1,1,10,x
A6734-38,33,1,1,3.5,0,1,1,2,16,x
A6734-38,35,3,3,3.3333333333333335,2,4,0,6,39,x
A6734-38,36,4,6,2.7,0,7,3,10,42,x
A6734-38,37,1,3,3.25,0,2,2,4,67,x
A6734-38,38,3,3,3.0,0,5,1,6,74,x
A6734-38,39,4,6,2.1,0,6,4,10,53,x
A6734-38,40,0,4,4.0,0,1,3,4,31,x
A6734-38,42,0,1,2.0,0,0,1,1,20,x
A6734-38,43,0,1,1.0,1,0,0,1,12,x
A6734-38,46,1,0,0.0,1,0,0,1,1,x
A6731-18,36,1,0,2.0,0,1,0,1,8,x
A6731-18,37,0,1,1.0,0,0,1,1,23,x
A6731-18,38,1,4,5.0,2,2,1,5,20,x
A6731-18,39,0,2,2.0,0,2,0,2,38,x
A6731-18,40,2,1,3.3333333333333335,0,3,0,3,21,x
A6731-18,41,1,0,0.0,0,1,0,1,15,x
A6731-18,42,0,1,2.0,0,1,0,1,9,x
A6731-18,47,0,1,2.0,1,0,0,1,0,x
A6731-18,51,0,1,3.0,1,0,0,1,0,x
A6731-19,34,1,0,7.0,0,0,1,1,9,x
A6731-19,36,0,1,12.0,0,1,0,1,12,x
A6731-19,37,0,2,3.5,0,1,1,2,19,x
A6731-19,38,3,2,3.4,0,5,0,5,15,x
A6731-19,39,5,1,2.3333333333333335,0,5,1,6,35,x
A6731-19,40,0,3,4.0,1,2,0,3,23,x
A6731-19,41,0,1,2.0,0,0,1,1,18,x
A6731-19,42,1,0,5.0,0,1,0,1,6,x
A6731-19,43,1,0,1.0,0,0,1,1,4,x
A6731-19,44,2,0,2.5,0,2,0,2,0,x
A6731-12,32,1,0,3.0,0,1,0,1,3,x
A6731-12,36,0,1,2.0,0,1,0,1,4,x
A6731-12,37,0,1,3.0,1,0,0,1,10,x
A6731-12,38,1,1,2.0,0,2,0,2,15,x
A6731-12,39,1,1,1.0,0,2,0,2,11,x
A6731-12,43,0,1,2.0,0,1,0,1,6,x
A6731-13,36,2,0,3.5,0,1,1,2,16,x
A6731-13,37,1,0,4.0,0,0,1,1,25,x
A6731-13,38,0,4,7.5,0,3,1,4,24,x
A6731-13,39,0,1,2.0,0,1,0,1,38,x
A6731-13,40,3,0,2.0,0,2,1,3,29,x
